latitude,longitude,speed,utc_timestamp,altitude,bearing
37.72118822,-122.47251325,10.510000228881836,1532665993000.0,20.0,181.8000030517578
37.72098311,-122.47252094,11.6899995803833,1532665995000.0,22.0,181.89999389648438
37.72075588,-122.47253276,12.609999656677246,1532665997000.0,24.0,182.60000610351562
37.72050621,-122.47254604,14.100000381469727,1532665999000.0,24.0,182.60000610351562
37.72024286,-122.4725768,14.670000076293945,1532666001000.0,25.0,182.6999969482422
37.71996941,-122.47259836,14.59000015258789,1532666003000.0,27.0,182.6999969482422
37.71970444,-122.47261004,14.199999809265137,1532666005000.0,28.0,182.60000610351562
37.71947832,-122.47261645,13.600000381469727,1532666007000.0,26.0,182.3000030517578
37.71923282,-122.47263123,13.640000343322754,1532666009000.0,27.0,182.5
37.71897776,-122.47264584,14.09000015258789,1532666011000.0,27.0,183.10000610351562
37.71871159,-122.47263552,14.710000038146973,1532666013000.0,27.0,182.6999969482422
37.71843888,-122.47264739,14.430000305175781,1532666015000.0,26.0,182.3000030517578
37.71818693,-122.47266105,13.6899995803833,1532666017000.0,28.0,182.1999969482422
37.71796426,-122.47266827,11.15999984741211,1532666019000.0,28.0,181.89999389648438
37.71783749,-122.47266018,6.070000171661377,1532666021000.0,27.0,181.60000610351562
37.71779503,-122.4726526,2.7699999809265137,1532666023000.0,25.0,181.8000030517578
37.71776852,-122.47266117,0.7400000095367432,1532666025000.0,26.0,181.89999389648438
37.62600352,-122.42969817,34.400001525878906,1532666507000.0,17.0,145.6999969482422
37.62548021,-122.42927019,34.56999969482422,1532666509000.0,18.0,148.3000030517578
37.62493804,-122.42886563,34.470001220703125,1532666511000.0,19.0,151.39999389648438
37.62439338,-122.42848892,34.4900016784668,1532666513000.0,19.0,152.8000030517578
37.62385362,-122.42814519,34.29999923706055,1532666515000.0,17.0,153.0
37.62330016,-122.42778739,34.150001525878906,1532666517000.0,17.0,152.6999969482422
37.62274176,-122.42743656,34.08000183105469,1532666519000.0,14.0,152.89999389648438
37.62219539,-122.42709079,34.22999954223633,1532666521000.0,13.0,152.6999969482422
37.62164661,-122.42674058,34.11000061035156,1532666523000.0,11.0,153.0
37.62110975,-122.4263852,34.15999984741211,1532666525000.0,11.0,152.60000610351562
37.62056717,-122.42603181,34.08000183105469,1532666527000.0,10.0,152.6999969482422
37.62002114,-122.42567971,33.72999954223633,1532666529000.0,11.0,152.39999389648438
37.61947223,-122.42532674,33.459999084472656,1532666531000.0,12.0,153.0
37.61892591,-122.42498925,33.709999084472656,1532666533000.0,12.0,154.8000030517578
37.61836775,-122.42470096,33.279998779296875,1532666535000.0,15.0,161.3000030517578
37.61777982,-122.424492,34.22999954223633,1532666537000.0,16.0,166.89999389648438
37.61716942,-122.42433605,34.29999923706055,1532666539000.0,21.0,171.8000030517578
37.61656867,-122.42426994,34.11000061035156,1532666541000.0,26.0,178.10000610351562
37.61596216,-122.42427412,33.939998626708984,1532666543000.0,28.0,183.0
37.6153635,-122.42434973,34.09000015258789,1532666545000.0,31.0,188.60000610351562
37.61476049,-122.42449795,33.9900016784668,1532666547000.0,36.0,194.39999389648438
37.61417336,-122.42471504,34.0099983215332,1532666549000.0,40.0,199.60000610351562
37.61360385,-122.42501552,34.08000183105469,1532666551000.0,43.0,205.39999389648438
37.61305549,-122.42537186,34.0,1532666553000.0,45.0,209.60000610351562
37.61253512,-122.42576062,33.810001373291016,1532666555000.0,47.0,209.60000610351562
37.6120167,-122.42613328,32.619998931884766,1532666557000.0,49.0,209.39999389648438
37.61151152,-122.42648227,31.940000534057617,1532666559000.0,51.0,207.60000610351562
37.61099325,-122.42679663,31.760000228881836,1532666561000.0,54.0,204.60000610351562
37.61047539,-122.42707849,30.889999389648438,1532666563000.0,55.0,202.3000030517578
37.60996272,-122.42733377,30.260000228881836,1532666565000.0,59.0,199.8000030517578
37.73128035,-122.47195833,4.920000076293945,1532665907000.0,39.0,182.8000030517578
37.73116952,-122.47194851,7.78000020980835,1532665909000.0,39.0,180.1999969482422
37.73100401,-122.47195082,9.550000190734863,1532665911000.0,38.0,178.8000030517578
37.73081574,-122.47195347,11.119999885559082,1532665913000.0,38.0,179.1999969482422
37.73058818,-122.47195042,13.460000038146973,1532665915000.0,36.0,180.8000030517578
37.73032448,-122.47195247,15.229999542236328,1532665917000.0,35.0,182.5
37.73003708,-122.47197171,15.90999984741211,1532665919000.0,33.0,182.3000030517578
37.72975995,-122.47198653,16.030000686645508,1532665921000.0,32.0,182.39999389648438
37.72946954,-122.47201343,16.0,1532665923000.0,31.0,182.60000610351562
37.72917795,-122.4720279,16.059999465942383,1532665925000.0,30.0,183.5
37.7288611,-122.47204519,17.760000228881836,1532665927000.0,28.0,185.10000610351562
37.7285096,-122.47208207,18.8700008392334,1532665929000.0,27.0,184.6999969482422
37.72817599,-122.47209894,18.959999084472656,1532665931000.0,27.0,182.89999389648438
37.72782263,-122.47211742,19.34000015258789,1532665933000.0,26.0,182.60000610351562
37.72747447,-122.47214006,18.760000228881836,1532665935000.0,25.0,182.89999389648438
37.72713405,-122.47217081,18.40999984741211,1532665937000.0,25.0,182.6999969482422
37.72681828,-122.47217383,18.229999542236328,1532665939000.0,24.0,182.3000030517578
37.72648056,-122.47220661,19.1299991607666,1532665941000.0,23.0,182.6999969482422
37.72612975,-122.47222729,19.790000915527344,1532665943000.0,22.0,182.3000030517578
37.72578016,-122.47224439,19.719999313354492,1532665945000.0,19.0,182.10000610351562
37.72541141,-122.47224936,20.25,1532665947000.0,18.0,182.10000610351562
37.72505435,-122.47226736,20.530000686645508,1532665949000.0,15.0,182.5
37.72468109,-122.4723,20.559999465942383,1532665951000.0,13.0,182.39999389648438
37.72430836,-122.47231573,20.049999237060547,1532665953000.0,13.0,182.3000030517578
37.72395161,-122.47234739,19.829999923706055,1532665955000.0,16.0,182.3000030517578
37.72361006,-122.47236898,18.530000686645508,1532665957000.0,17.0,182.6999969482422
37.72327425,-122.47239347,17.989999771118164,1532665959000.0,17.0,182.60000610351562
37.72296651,-122.47241392,16.940000534057617,1532665961000.0,17.0,182.89999389648438
37.72266784,-122.47242993,16.110000610351562,1532665963000.0,17.0,183.10000610351562
37.72240326,-122.47244617,13.930000305175781,1532665965000.0,17.0,183.0
37.60945208,-122.4275434,29.530000686645508,1532666567000.0,61.0,197.1999969482422
37.60893793,-122.42772403,29.559999465942383,1532666569000.0,65.0,194.89999389648438
37.60841312,-122.42788173,29.950000762939453,1532666571000.0,67.0,192.3000030517578
37.60787478,-122.42801448,30.469999313354492,1532666573000.0,70.0,190.10000610351562
37.60732509,-122.42812317,30.940000534057617,1532666575000.0,73.0,187.1999969482422
37.60675859,-122.42818337,32.13999938964844,1532666577000.0,75.0,182.6999969482422
37.60616843,-122.4281827,32.95000076293945,1532666579000.0,76.0,178.5
37.60556953,-122.42814604,33.459999084472656,1532666581000.0,77.0,173.60000610351562
37.60497858,-122.42803642,33.27000045776367,1532666583000.0,72.0,169.5
37.6043688,-122.42786682,34.31999969482422,1532666585000.0,75.0,164.5
37.60379444,-122.42763531,33.810001373291016,1532666587000.0,77.0,160.3000030517578
37.60323017,-122.42734012,34.0,1532666589000.0,79.0,155.3000030517578
37.6026774,-122.42698116,34.310001373291016,1532666591000.0,82.0,151.0
37.60215107,-122.42657224,34.13999938964844,1532666593000.0,85.0,146.0
37.60166785,-122.42612422,34.310001373291016,1532666595000.0,88.0,141.10000610351562
37.60120102,-122.42561425,34.15999984741211,1532666597000.0,91.0,136.5
37.60075436,-122.42506087,34.279998779296875,1532666599000.0,95.0,135.0
37.60032332,-122.42451841,34.36000061035156,1532666601000.0,96.0,135.39999389648438
37.59988845,-122.42397226,34.119998931884766,1532666603000.0,97.0,135.10000610351562
37.59944444,-122.42343554,34.130001068115234,1532666605000.0,97.0,135.6999969482422
37.59899773,-122.42289653,34.25,1532666607000.0,99.0,135.8000030517578
37.59855059,-122.42234478,34.119998931884766,1532666609000.0,96.0,135.6999969482422
37.59812484,-122.42178382,34.25,1532666611000.0,96.0,135.39999389648438
37.59767201,-122.4212525,34.380001068115234,1532666613000.0,98.0,135.8000030517578
37.59724356,-122.42070141,34.29999923706055,1532666615000.0,99.0,135.39999389648438
37.59679707,-122.42016719,34.22999954223633,1532666617000.0,100.0,136.8000030517578
37.59633903,-122.41965338,34.08000183105469,1532666619000.0,94.0,139.10000610351562
37.59587302,-122.41915611,34.040000915527344,1532666621000.0,95.0,140.89999389648438
37.59539789,-122.41867277,34.040000915527344,1532666623000.0,96.0,141.89999389648438
37.59490952,-122.41820509,33.83000183105469,1532666625000.0,98.0,141.89999389648438
37.70786811,-122.47145208,24.209999084472656,1532666147000.0,23.0,185.1999969482422
37.70742896,-122.47149763,24.6200008392334,1532666149000.0,24.0,185.0
37.70698963,-122.47154565,24.889999389648438,1532666151000.0,24.0,185.3000030517578
37.70652994,-122.47161443,25.399999618530273,1532666153000.0,24.0,185.5
37.70607104,-122.47165773,25.989999771118164,1532666155000.0,23.0,185.3000030517578
37.70558674,-122.47171561,26.719999313354492,1532666157000.0,23.0,185.6999969482422
37.70510476,-122.47176709,26.559999465942383,1532666159000.0,22.0,185.1999969482422
37.70462868,-122.47181305,26.43000030517578,1532666161000.0,22.0,184.5
37.70416006,-122.47184135,26.59000015258789,1532666163000.0,23.0,183.0
37.70363814,-122.47184688,28.6299991607666,1532666165000.0,24.0,180.89999389648438
37.70310126,-122.47183616,30.110000610351562,1532666167000.0,24.0,177.3000030517578
37.70254975,-122.47181215,30.3700008392334,1532666169000.0,24.0,177.6999969482422
37.70198757,-122.47178327,30.969999313354492,1532666171000.0,23.0,178.5
37.70143308,-122.47176668,29.770000457763672,1532666173000.0,23.0,178.10000610351562
37.70092087,-122.47174542,28.15999984741211,1532666175000.0,21.0,178.5
37.70043339,-122.47171962,27.06999969482422,1532666177000.0,21.0,177.8000030517578
37.69995249,-122.47170177,26.3799991607666,1532666179000.0,20.0,178.1999969482422
37.69948754,-122.47166228,25.920000076293945,1532666181000.0,19.0,175.6999969482422
37.69902645,-122.47161095,25.56999969482422,1532666183000.0,19.0,175.0
37.69857311,-122.47155566,25.020000457763672,1532666185000.0,19.0,175.0
37.69812317,-122.47151035,24.709999084472656,1532666187000.0,18.0,175.3000030517578
37.69769236,-122.47144829,24.34000015258789,1532666189000.0,17.0,170.89999389648438
37.69726554,-122.47133875,24.280000686645508,1532666191000.0,17.0,166.39999389648438
37.69683153,-122.47120009,24.6299991607666,1532666193000.0,16.0,163.1999969482422
37.69639883,-122.47104636,25.1299991607666,1532666195000.0,15.0,163.89999389648438
37.69595462,-122.4708809,25.739999771118164,1532666197000.0,14.0,163.89999389648438
37.69549777,-122.47073266,25.920000076293945,1532666199000.0,14.0,166.8000030517578
37.69501548,-122.47062403,27.399999618530273,1532666201000.0,14.0,172.6999969482422
37.69452469,-122.47057715,27.8700008392334,1532666203000.0,12.0,177.3000030517578
37.69401405,-122.47057392,28.540000915527344,1532666205000.0,12.0,180.0
37.71776704,-122.47266249,0.0,1532666027000.0,26.0,0.0
37.71776311,-122.47266381,0.0,1532666029000.0,26.0,0.0
37.71776512,-122.4726642,0.0,1532666031000.0,26.0,0.0
37.7177608,-122.47266632,0.0,1532666033000.0,26.0,0.0
37.71775908,-122.47266921,0.0,1532666035000.0,26.0,0.0
37.71776054,-122.47266981,0.0,1532666037000.0,25.0,0.0
37.71776122,-122.47266946,0.0,1532666039000.0,25.0,0.0
37.71776135,-122.47266951,0.0,1532666041000.0,25.0,0.0
37.71776131,-122.47266947,0.0,1532666043000.0,25.0,0.0
37.71776132,-122.47266939,0.0,1532666045000.0,25.0,0.0
37.71776135,-122.47266936,0.0,1532666047000.0,25.0,0.0
37.71776137,-122.47266935,0.0,1532666049000.0,25.0,0.0
37.71776135,-122.47266933,0.0,1532666051000.0,25.0,0.0
37.71776132,-122.4726694,0.0,1532666053000.0,25.0,0.0
37.71776131,-122.47266943,0.0,1532666055000.0,25.0,0.0
37.71776131,-122.4726694,0.0,1532666057000.0,25.0,0.0
37.71776135,-122.47266937,0.0,1532666059000.0,25.0,0.0
37.71776137,-122.47266935,0.0,1532666061000.0,25.0,0.0
37.7177614,-122.47266932,0.0,1532666063000.0,25.0,0.0
37.71776146,-122.47266932,0.0,1532666065000.0,25.0,0.0
37.71776145,-122.47266929,0.0,1532666067000.0,25.0,0.0
37.71776143,-122.47266929,0.0,1532666069000.0,25.0,0.0
37.71776138,-122.47266934,0.0,1532666071000.0,25.0,0.0
37.7177613,-122.47266941,0.0,1532666073000.0,25.0,0.0
37.71776124,-122.4726694,0.0,1532666075000.0,25.0,0.0
37.71776117,-122.47266941,0.0,1532666077000.0,25.0,0.0
37.71776116,-122.47266936,0.0,1532666079000.0,25.0,0.0
37.71776116,-122.47266933,0.0,1532666081000.0,25.0,0.0
37.71776115,-122.47266934,0.0,1532666083000.0,25.0,0.0
37.71775096,-122.47266721,0.9300000071525574,1532666085000.0,25.0,182.0
37.64077086,-122.44317556,29.440000534057617,1532666447000.0,33.0,143.6999969482422
37.64033539,-122.44276162,30.1299991607666,1532666449000.0,32.0,143.39999389648438
37.63988623,-122.44234405,31.049999237060547,1532666451000.0,32.0,143.5
37.63942925,-122.44190539,32.02000045776367,1532666453000.0,32.0,143.60000610351562
37.63896027,-122.44145361,32.779998779296875,1532666455000.0,30.0,143.60000610351562
37.63847073,-122.44100896,33.619998931884766,1532666457000.0,29.0,144.39999389648438
37.63796778,-122.44059191,34.349998474121094,1532666459000.0,26.0,148.89999389648438
37.63741901,-122.44020532,34.849998474121094,1532666461000.0,24.0,153.1999969482422
37.6368541,-122.43988753,35.060001373291016,1532666463000.0,22.0,157.3000030517578
37.63626448,-122.43960271,34.9900016784668,1532666465000.0,20.0,159.6999969482422
37.63567042,-122.43932327,34.869998931884766,1532666467000.0,20.0,159.39999389648438
37.63506647,-122.4390492,34.97999954223633,1532666469000.0,18.0,159.6999969482422
37.63447716,-122.43877435,34.81999969482422,1532666471000.0,18.0,158.89999389648438
37.6338994,-122.43847182,34.81999969482422,1532666473000.0,15.0,155.0
37.63333731,-122.4381156,34.77000045776367,1532666475000.0,14.0,151.10000610351562
37.6327999,-122.43770016,34.869998931884766,1532666477000.0,12.0,147.1999969482422
37.63228387,-122.43724582,34.77000045776367,1532666479000.0,12.0,143.39999389648438
37.63178577,-122.43674725,34.88999938964844,1532666481000.0,12.0,139.60000610351562
37.63132383,-122.4362115,34.4900016784668,1532666483000.0,12.0,135.3000030517578
37.63088101,-122.43564504,34.880001068115234,1532666485000.0,12.0,133.5
37.63043248,-122.43507835,35.040000915527344,1532666487000.0,12.0,134.10000610351562
37.63001108,-122.43451515,34.9900016784668,1532666489000.0,10.0,133.39999389648438
37.62958231,-122.43394683,34.97999954223633,1532666491000.0,10.0,134.0
37.62914392,-122.43336553,34.86000061035156,1532666493000.0,11.0,133.8000030517578
37.62870998,-122.43279673,34.75,1532666495000.0,11.0,133.8000030517578
37.62827974,-122.43223797,34.279998779296875,1532666497000.0,11.0,134.0
37.62786153,-122.43168234,33.70000076293945,1532666499000.0,12.0,134.1999969482422
37.62742571,-122.4311445,33.7599983215332,1532666501000.0,15.0,137.3000030517578
37.62698249,-122.43064518,34.0,1532666503000.0,17.0,139.6999969482422
37.62650279,-122.43015681,34.13999938964844,1532666505000.0,19.0,143.10000610351562
37.67826662,-122.47160115,25.06999969482422,1532666267000.0,38.0,166.6999969482422
37.6778483,-122.47146131,24.15999984741211,1532666269000.0,36.0,162.0
37.67744411,-122.47127588,23.809999465942383,1532666271000.0,36.0,157.39999389648438
37.67704457,-122.4710881,23.809999465942383,1532666273000.0,35.0,153.3000030517578
37.67666477,-122.47083799,23.93000030517578,1532666275000.0,35.0,148.6999969482422
37.67628558,-122.47054425,24.399999618530273,1532666277000.0,37.0,146.39999389648438
37.67590774,-122.4702406,24.790000915527344,1532666279000.0,37.0,147.3000030517578
37.67552679,-122.46992867,25.100000381469727,1532666281000.0,37.0,146.6999969482422
37.67513908,-122.46960958,25.799999237060547,1532666283000.0,36.0,147.1999969482422
37.67473842,-122.46928124,26.5,1532666285000.0,33.0,146.8000030517578
37.67433547,-122.46894789,27.149999618530273,1532666287000.0,32.0,147.1999969482422
37.67391533,-122.46860953,27.670000076293945,1532666289000.0,32.0,147.6999969482422
37.67348724,-122.46828816,27.84000015258789,1532666291000.0,32.0,150.0
37.67304623,-122.46797594,28.360000610351562,1532666293000.0,33.0,150.89999389648438
37.67259375,-122.46765801,29.06999969482422,1532666295000.0,34.0,152.6999969482422
37.67211383,-122.4673633,29.649999618530273,1532666297000.0,36.0,154.3000030517578
37.67163241,-122.46707405,30.100000381469727,1532666299000.0,36.0,156.10000610351562
37.67112397,-122.46680203,30.469999313354492,1532666301000.0,37.0,158.60000610351562
37.67060108,-122.46655778,30.59000015258789,1532666303000.0,38.0,161.89999389648438
37.67006864,-122.46635757,30.93000030517578,1532666305000.0,40.0,164.5
37.66952486,-122.46618622,31.059999465942383,1532666307000.0,42.0,167.60000610351562
37.66896508,-122.46605077,31.40999984741211,1532666309000.0,44.0,170.8000030517578
37.66839949,-122.46595088,31.329999923706055,1532666311000.0,45.0,173.89999389648438
37.66785016,-122.46589309,30.709999084472656,1532666313000.0,48.0,176.60000610351562
37.66730374,-122.46586864,30.059999465942383,1532666315000.0,50.0,179.60000610351562
37.66677359,-122.46586644,29.31999969482422,1532666317000.0,51.0,179.5
37.66625423,-122.46586491,28.899999618530273,1532666319000.0,53.0,179.39999389648438
37.66573978,-122.46585966,28.469999313354492,1532666321000.0,54.0,179.89999389648438
37.66522973,-122.46585377,28.200000762939453,1532666323000.0,55.0,179.5
37.66473881,-122.46583967,27.6299991607666,1532666325000.0,55.0,179.8000030517578
37.66423118,-122.46583247,27.309999465942383,1532666327000.0,55.0,179.39999389648438
37.66374306,-122.46582773,26.969999313354492,1532666329000.0,56.0,179.10000610351562
37.6632655,-122.46580969,26.709999084472656,1532666331000.0,56.0,176.60000610351562
37.66277933,-122.46574056,26.760000228881836,1532666333000.0,56.0,171.10000610351562
37.66229905,-122.46562976,27.139999389648438,1532666335000.0,56.0,166.8000030517578
37.66182251,-122.46547735,27.1299991607666,1532666337000.0,56.0,161.60000610351562
37.66136254,-122.46525113,27.399999618530273,1532666339000.0,57.0,157.0
37.66090914,-122.46498571,27.43000030517578,1532666341000.0,58.0,151.8000030517578
37.66048144,-122.4646666,27.780000686645508,1532666343000.0,59.0,146.8000030517578
37.6600732,-122.46430474,27.8799991607666,1532666345000.0,60.0,141.89999389648438
37.65968663,-122.46388351,28.1299991607666,1532666347000.0,60.0,136.3000030517578
37.65932279,-122.46342746,28.65999984741211,1532666349000.0,61.0,134.3000030517578
37.65895281,-122.46296879,28.65999984741211,1532666351000.0,61.0,135.0
37.65859088,-122.46249996,28.600000381469727,1532666353000.0,64.0,134.3000030517578
37.65822715,-122.46203384,28.639999389648438,1532666355000.0,64.0,134.6999969482422
37.65786531,-122.46157756,28.489999771118164,1532666357000.0,64.0,134.60000610351562
37.65750302,-122.46112254,28.5,1532666359000.0,63.0,134.6999969482422
37.65714003,-122.46065376,28.6200008392334,1532666361000.0,65.0,134.3000030517578
37.65677371,-122.46019142,28.729999542236328,1532666363000.0,65.0,134.89999389648438
37.65640812,-122.45972688,28.799999237060547,1532666365000.0,65.0,134.6999969482422
37.65604062,-122.45926057,28.780000686645508,1532666367000.0,65.0,135.0
37.6556646,-122.45879922,29.280000686645508,1532666369000.0,65.0,134.89999389648438
37.65529794,-122.45833637,28.979999542236328,1532666371000.0,64.0,134.39999389648438
