latitude,longitude
37.63567042,-122.43932327
37.63506647,-122.4390492
37.63447716,-122.43877435
37.6338994,-122.43847182
37.63333731,-122.4381156
37.6327999,-122.43770016
37.63228387,-122.43724582
37.63178577,-122.43674725
37.63132383,-122.4362115
37.63088101,-122.43564504
37.63043248,-122.43507835
37.63001108,-122.43451515
37.62958231,-122.43394683
37.62914392,-122.43336553
37.62870998,-122.43279673
37.62827974,-122.43223797
37.62786153,-122.43168234
37.62742571,-122.4311445
37.62698249,-122.43064518
37.62650279,-122.43015681
37.67826662,-122.47160115
37.6778483,-122.47146131
37.67744411,-122.47127588
37.67704457,-122.4710881
37.67666477,-122.47083799
37.67628558,-122.47054425
37.67590774,-122.4702406
37.67552679,-122.46992867
37.67513908,-122.46960958
37.67473842,-122.46928124
37.67433547,-122.46894789
37.67391533,-122.46860953
37.67348724,-122.46828816
37.67304623,-122.46797594
37.67259375,-122.46765801
37.67211383,-122.4673633
37.67163241,-122.46707405
37.67112397,-122.46680203
37.67060108,-122.46655778
37.67006864,-122.46635757
37.66952486,-122.46618622
37.66896508,-122.46605077
37.66839949,-122.46595088
37.66785016,-122.46589309
37.66730374,-122.46586864
37.66677359,-122.46586644
37.66625423,-122.46586491
37.66573978,-122.46585966
37.66522973,-122.46585377
37.66473881,-122.46583967
37.66423118,-122.46583247
37.66374306,-122.46582773
37.6632655,-122.46580969
37.66277933,-122.46574056
37.66229905,-122.46562976
37.66182251,-122.46547735
37.66136254,-122.46525113
37.66090914,-122.46498571
37.66048144,-122.4646666
37.6600732,-122.46430474
37.65968663,-122.46388351
37.65932279,-122.46342746
37.65895281,-122.46296879
37.65859088,-122.46249996
37.65822715,-122.46203384
37.65786531,-122.46157756
37.65750302,-122.46112254
37.65714003,-122.46065376
37.65677371,-122.46019142
37.65640812,-122.45972688
37.65604062,-122.45926057
37.6556646,-122.45879922
37.65529794,-122.45833637
37.65492511,-122.45785634
37.65456861,-122.45737269
37.65421726,-122.45690556
37.65383195,-122.45643675
37.65345823,-122.45594041
37.65308672,-122.45546381
37.65270991,-122.45498561
37.65233804,-122.454507
37.65194902,-122.4540509
37.65152668,-122.45363601
37.65108861,-122.45326479
37.65062264,-122.45294616
37.65015098,-122.45266671
37.64968549,-122.45238514
37.64921796,-122.45210526
37.64875027,-122.45182653
37.64828062,-122.45155003
37.64783196,-122.4512826
37.64738241,-122.45101331
37.64693796,-122.45075834
37.64650449,-122.45048897
37.64607809,-122.45021524
37.6456733,-122.4498977
37.64527566,-122.44952294
37.64491109,-122.44912464
37.64457992,-122.44869338
37.64426452,-122.44822758
37.64398894,-122.44772086
37.64371691,-122.44721138
37.64345122,-122.44671423
37.64318598,-122.44621189
37.64291419,-122.44573174
37.64263334,-122.44527202
37.64232797,-122.44480608
37.64199016,-122.44436896
37.64161389,-122.44396104
37.6412072,-122.4435641
37.62150642,-122.42664026
37.62098081,-122.42630163
37.6204554,-122.4259724
37.6199325,-122.42562956
37.619434,-122.42530856
37.61892142,-122.42497913
37.61838211,-122.42470897
37.61781175,-122.4244942
37.6172317,-122.42435314
37.61662665,-122.42427868
37.61605952,-122.42427726
37.61545884,-122.42433873
37.61487025,-122.42446709
37.6142976,-122.42467231
37.61375063,-122.42494634
37.61323588,-122.42528932
37.61271305,-122.42565869
37.61219821,-122.4260236
37.61169435,-122.42637198
37.61116442,-122.42670608
37.61064299,-122.42701471
37.61009254,-122.42729985
37.6095344,-122.42756078
37.6089712,-122.42777376
37.60837709,-122.42794722
37.60780186,-122.42808467
37.60722395,-122.42819634
37.60662416,-122.42824669
37.60602542,-122.42824459
37.6054502,-122.42818046
37.72699756,-122.47220908
37.7270003,-122.47221036
37.72700797,-122.47221277
37.7269936,-122.47221583
37.72685457,-122.47224251
37.72665543,-122.47221507
37.72641646,-122.47221959
37.72610935,-122.47217271
37.72571379,-122.47220557
37.72530539,-122.47225058
37.72491466,-122.47230403
37.72453458,-122.47232864
37.72414835,-122.47235923
37.72378447,-122.47237933
37.72342107,-122.4723828
37.72306288,-122.47239922
37.72272554,-122.47243145
37.72242175,-122.47245011
37.72215528,-122.47246741
37.72196755,-122.47246198
37.72186657,-122.47246926
37.72181026,-122.47247084
37.72181252,-122.47246823
37.72180685,-122.47247677
37.72181126,-122.47248351
37.72180864,-122.47248534
37.7218061,-122.47249452
37.72180623,-122.47249423
37.72180139,-122.47249368
37.7218032,-122.47249316
37.59105521,-122.41442031
37.59059932,-122.41396638
37.59015684,-122.41352891
37.58969182,-122.41307245
37.58922243,-122.41261385
37.58875906,-122.4121532
37.58829534,-122.41169252
37.58786176,-122.41125046
37.58740833,-122.4107892
37.58696668,-122.41026075
37.58655109,-122.40972125
37.58613408,-122.40917053
37.58571856,-122.40862169
37.58531047,-122.40806592
37.58489686,-122.40753651
37.58442846,-122.40701408
37.58398419,-122.4065722
37.58353152,-122.40612275
37.58306406,-122.4057133
37.58257246,-122.40531337
37.5820544,-122.40493342
37.58153204,-122.40457976
37.58099907,-122.40426417
37.58045689,-122.40395809
37.57992183,-122.4036488
37.57938055,-122.40332367
37.57885738,-122.40301611
37.5783163,-122.40270798
37.57777671,-122.40239476
37.57723392,-122.40208367
37.64975585,-122.45241165
37.64923628,-122.45208551
37.64871102,-122.45176068
37.64817122,-122.45143445
37.64764171,-122.45110633
37.64709779,-122.45078029
37.64656519,-122.45046119
37.6460345,-122.45013184
37.64555157,-122.4497583
37.64509844,-122.44927895
37.64465884,-122.44875122
37.64429145,-122.4481925
37.64395247,-122.4475882
37.64362195,-122.44697228
37.64328872,-122.44633376
37.64295197,-122.44570595
37.64259613,-122.44514828
37.6421831,-122.44459481
37.64174583,-122.44408075
37.64128374,-122.44362463
37.64080107,-122.44317579
37.64033367,-122.44274621
37.63984949,-122.44229351
37.63937272,-122.44185362
37.63889322,-122.44140608
37.63841528,-122.44096748
37.63791355,-122.44055646
37.63739539,-122.44019977
37.63685201,-122.4398844
37.63628807,-122.43962223
37.6634882,-122.46584655
37.6628937,-122.46578933
37.66230929,-122.46566458
37.66171859,-122.46544452
37.66120422,-122.46515313
37.66068333,-122.46481288
37.66018911,-122.46439523
37.65974509,-122.46393396
37.65934317,-122.46338715
37.65890552,-122.46286264
37.65849605,-122.46234737
37.65807989,-122.46180698
37.6576612,-122.46126938
37.65724803,-122.46073271
37.65684275,-122.46019295
37.65642886,-122.45966238
37.65601069,-122.45914027
37.65559564,-122.45860896
37.65518747,-122.45807201
37.65477114,-122.45754369
37.6543505,-122.45701217
37.65393476,-122.45648872
37.65353142,-122.45596637
37.65311029,-122.45543741
37.65269473,-122.45489574
37.65226773,-122.45436256
37.65181327,-122.45387035
37.6513296,-122.45344174
37.65082172,-122.45306436
37.65029329,-122.45273746
37.72180289,-122.47249322
37.72180368,-122.47249238
37.72180357,-122.47249246
37.7218036,-122.47249219
37.7218037,-122.47249234
37.72180366,-122.47249225
37.72180344,-122.47249197
37.72180337,-122.47249202
37.72180336,-122.47249209
37.72180322,-122.47249203
37.72180312,-122.47249199
37.72180289,-122.47249177
37.72180285,-122.47249176
37.72180267,-122.47249164
37.72175213,-122.47249048
37.7215822,-122.47250114
37.72133956,-122.47250739
37.72105152,-122.47250854
37.72074334,-122.47251188
37.72042655,-122.47252729
37.72010546,-122.47253147
37.71978269,-122.47253951
37.71949116,-122.47256158
37.719223,-122.47258329
37.71897989,-122.47260098
37.71872683,-122.47262003
37.71849144,-122.47263357
37.71830121,-122.47265219
37.71814101,-122.47267583
37.71803388,-122.47267385
37.60485937,-122.42804195
37.60429755,-122.42785195
37.60372473,-122.42761205
37.60317208,-122.42733064
37.60267065,-122.42698679
37.60217284,-122.42659653
37.60171139,-122.42617814
37.60127522,-122.42568576
37.60086305,-122.42513275
37.60042679,-122.42461543
37.59999465,-122.42408566
37.59957552,-122.42356156
37.59915878,-122.42305503
37.59873479,-122.42252867
37.59831637,-122.42200631
37.59788853,-122.42148218
37.59745863,-122.42097309
37.59703613,-122.42045208
37.59660773,-122.41994468
37.59615161,-122.41945727
37.59570099,-122.41899527
37.59523337,-122.41853282
37.59477165,-122.418089
37.59430401,-122.4176325
37.59384231,-122.41717716
37.59337181,-122.41671363
37.5929138,-122.41625772
37.59245304,-122.41580786
37.59198738,-122.41534642
37.59152131,-122.41488095
37.63574337,-122.43936268
37.63519983,-122.4391051
37.63466113,-122.43884642
37.63412272,-122.43857804
37.63357663,-122.43825225
37.63305459,-122.43790491
37.63256137,-122.43749662
37.63208748,-122.4370603
37.63164777,-122.43659118
37.6312188,-122.43608122
37.63080342,-122.43552241
37.63038284,-122.43499134
37.62996976,-122.43444685
37.62956955,-122.43391086
37.62916832,-122.43338234
37.62876078,-122.4328279
37.62836259,-122.43231056
37.62795778,-122.43177952
37.62754334,-122.43126528
37.6271085,-122.43077045
37.62665568,-122.43029578
37.62617677,-122.42984847
37.62568914,-122.42942839
37.62519985,-122.42903531
37.62468385,-122.42867882
37.62415287,-122.42833516
37.6236171,-122.42799208
37.62308459,-122.42764661
37.62256862,-122.42730953
37.62204169,-122.42697482
37.697582,-122.47143469
37.69701682,-122.47126668
37.69642078,-122.4710569
37.69585184,-122.47085624
37.69527648,-122.47067799
37.69470858,-122.4705764
37.69411949,-122.47053069
37.69351884,-122.47054171
37.69293351,-122.47054081
37.69233723,-122.4705368
37.69174936,-122.47052453
37.69115791,-122.47051733
37.69055839,-122.47051639
37.6899682,-122.47052937
37.6893869,-122.47060258
37.68880289,-122.47075608
37.68824255,-122.47093622
37.6876738,-122.47111786
37.68711681,-122.47128828
37.68654359,-122.47142265
37.68594457,-122.47149136
37.68534292,-122.47151265
37.68476452,-122.47153953
37.68417497,-122.47156011
37.68358501,-122.47158209
37.68300047,-122.471602
37.68241476,-122.47163561
37.68182189,-122.47166279
37.68124165,-122.47169789
37.68064721,-122.47174215
37.71347286,-122.47142398
37.71303484,-122.47133037
37.71252522,-122.47128905
37.71204958,-122.47125646
37.71157459,-122.47122674
37.71112452,-122.47121685
37.71065412,-122.47122133
37.71016251,-122.47122214
37.70968078,-122.47121955
37.7092054,-122.47122173
37.70870963,-122.4712474
37.70819436,-122.47131695
37.70767486,-122.47138434
37.70713208,-122.47145039
37.70658239,-122.47152644
37.70603777,-122.47157946
37.70548579,-122.47164583
37.70495154,-122.47171245
37.70438717,-122.47176366
37.70383138,-122.47179676
37.70326739,-122.47180024
37.70271544,-122.47178742
37.70216031,-122.47176926
37.70163393,-122.47176816
37.70107326,-122.47175492
37.70049704,-122.47173141
37.6999122,-122.47171303
37.69932349,-122.47166937
37.69875473,-122.47160326
37.69817008,-122.47153595
37.71798496,-122.47267334
37.71795182,-122.47266888
37.71794995,-122.47266433
37.71795254,-122.47265711
37.71795436,-122.47265025
37.71795393,-122.47265424
37.71795179,-122.47266246
37.7179527,-122.47266213
37.71795305,-122.4726645
37.71794964,-122.47266439
37.71794907,-122.47266428
37.71794895,-122.47266439
37.71794951,-122.47266479
37.7179393,-122.47266992
37.7178926,-122.47267049
37.71777908,-122.47267927
37.71761477,-122.47269483
37.71742943,-122.47271045
37.71722576,-122.47271235
37.71702556,-122.47269612
37.71679892,-122.47265204
37.71655211,-122.47257824
37.7162567,-122.47245748
37.71595592,-122.4723526
37.71566798,-122.47223739
37.71535014,-122.47210589
37.71501813,-122.47196412
37.71465694,-122.47182625
37.71427856,-122.47168287
37.71388558,-122.47155134
37.68005015,-122.47177163
37.67947733,-122.4717719
37.6788855,-122.47174341
37.67830755,-122.47162676
37.67774952,-122.47141622
37.67717938,-122.47113308
37.67666014,-122.47078249
37.6761676,-122.47037444
37.67568596,-122.4699815
37.67519022,-122.46957869
37.67468718,-122.46916542
37.67419022,-122.46876215
37.67368694,-122.46838229
37.67318144,-122.46800929
37.67266908,-122.46765497
37.67215458,-122.46732599
37.6716234,-122.46702593
37.67107586,-122.46674506
37.67052676,-122.46650659
37.66995985,-122.4662939
37.66937899,-122.46612743
37.66880013,-122.46599484
37.66821816,-122.46591257
37.667636,-122.46587248
37.66705453,-122.46586686
37.66646404,-122.46587079
37.66586082,-122.46586517
37.66526927,-122.46586087
37.66467568,-122.46584846
37.66407808,-122.46585151
37.68290047,-122.47175556
37.68237659,-122.47178948
37.68185145,-122.47181535
37.68134058,-122.4718388
37.68082195,-122.47185419
37.68032541,-122.47189847
37.6798772,-122.4719183
37.67944647,-122.47193941
37.67903707,-122.47191738
37.67865088,-122.47185769
37.67823634,-122.47175896
37.67779704,-122.47160599
37.67733645,-122.47139778
37.67690327,-122.47113648
37.67649398,-122.47083088
37.67609605,-122.47051542
37.67572835,-122.47023748
37.67535878,-122.46993548
37.67503138,-122.46965061
37.67470558,-122.46936326
37.67439395,-122.46910701
37.6741436,-122.46890229
37.67385613,-122.46868878
37.67351374,-122.4684642
37.67319908,-122.46825267
37.67290206,-122.46805686
37.67261067,-122.46789672
37.67224713,-122.46772558
37.67190669,-122.46754755
37.67157585,-122.46740522
37.67122563,-122.46725795
37.67090995,-122.46711773
37.67060176,-122.46699476
37.67035075,-122.46694396
37.67015712,-122.46690749
37.67000811,-122.46686912
37.66988057,-122.46686032
37.66974442,-122.46684229
37.66966492,-122.46683311
37.66960479,-122.46687407
37.66954385,-122.46698566
37.66945451,-122.46737257
37.6693772,-122.46772624
37.66932886,-122.46803993
37.66928226,-122.46827848
37.66925531,-122.46844471
37.66924556,-122.46853067
37.6692433,-122.46852484
37.71325688,-122.47183894
37.71310069,-122.47203089
37.71298146,-122.47218345
37.712902,-122.47230193
37.7128826,-122.4723443
37.71286374,-122.47237015
37.71287913,-122.47244594
37.71292036,-122.47256093
37.71301482,-122.47281501
37.71312979,-122.47311588
37.71325259,-122.47344713
37.71339566,-122.47381917
37.71349462,-122.47409111
37.71359491,-122.47432893
37.71373884,-122.47459528
37.71383324,-122.47484815
37.71393053,-122.475085
37.71398635,-122.4752035
37.7140173,-122.47524071
37.7140226,-122.4752454
37.71403411,-122.47527307
37.71405066,-122.47529957
37.71405759,-122.4753104
37.71406194,-122.47531117
37.71406787,-122.4753141
37.7140703,-122.47531454
37.71407122,-122.47531385
37.71407332,-122.47531342
37.7140744,-122.47531413
37.71407495,-122.47531482
37.71663086,-122.47231919
37.71665189,-122.47232578
37.71669447,-122.47233434
37.71681008,-122.47236074
37.71693607,-122.47238701
37.7170998,-122.47242542
37.71728551,-122.47244725
37.71738359,-122.47244704
37.71777249,-122.47243423
37.71812455,-122.4724303
37.71851166,-122.47242297
37.71892107,-122.47240197
37.7192811,-122.47240486
37.71963116,-122.47239315
37.71995162,-122.47236635
37.72031856,-122.47234214
37.72068816,-122.4723393
37.72107349,-122.47232867
37.72146943,-122.47232974
37.72184379,-122.47231948
37.72220808,-122.47231243
37.72256981,-122.4722955
37.72294798,-122.47227709
37.7233021,-122.47225394
37.72367253,-122.47224623
37.72402072,-122.47221246
37.72439392,-122.47218278
37.72477172,-122.47216698
37.7251235,-122.47214314
37.72549007,-122.47212035
37.71915765,-122.47256328
37.71888379,-122.47256572
37.71858608,-122.47257471
37.71832047,-122.47259256
37.71812638,-122.47260316
37.71802073,-122.47261522
37.71795219,-122.47261868
37.71792134,-122.47261442
37.71791024,-122.47262684
37.71790668,-122.47263232
37.71791097,-122.47264038
37.71791013,-122.47263529
37.71791036,-122.47263535
37.71791488,-122.47262527
37.71791663,-122.47262205
37.71791326,-122.47262823
37.71791294,-122.47262754
37.71791383,-122.47262861
37.7178992,-122.47262963
37.71789155,-122.47264091
37.71789004,-122.47264424
37.71788638,-122.47264303
37.71788488,-122.47264411
37.71788707,-122.47264779
37.71788868,-122.47264927
37.71789005,-122.47264945
37.71789085,-122.47264756
37.71789102,-122.47264668
37.71789092,-122.47264654
37.7178908,-122.47264644
37.71789076,-122.47264654
37.71789041,-122.47264645
37.71789027,-122.47264647
37.71789008,-122.47264641
37.71788993,-122.47264639
37.71788983,-122.47264647
37.71788976,-122.47264655
37.71788972,-122.4726466
37.71788973,-122.47264662
37.71788815,-122.47264586
37.71789173,-122.47265097
37.71789145,-122.47265322
37.71787261,-122.47265263
37.71781563,-122.47264872
37.71769658,-122.47265925
37.71755679,-122.47267277
37.71733856,-122.4726977
37.71714508,-122.47271937
37.71692506,-122.47270337
37.71666952,-122.47263907
37.71637917,-122.47254507
37.71603843,-122.47244536
37.71569216,-122.47231158
37.71533354,-122.47217231
37.71488704,-122.47200279
37.71448582,-122.47185518
37.71407128,-122.47173317
37.71371076,-122.4716451
37.71353111,-122.47162024
37.7133824,-122.47166461
37.71654658,-122.4723051
37.7165794,-122.47231104
37.71663275,-122.47233051
37.71661964,-122.47233459
37.71661338,-122.47232879
37.71661114,-122.47232651
37.71661267,-122.47232651
37.7166167,-122.47232757
37.71661819,-122.47232873
37.71661901,-122.47233033
37.71661968,-122.47233114
37.71662004,-122.47233148
37.71662027,-122.47233159
37.71662041,-122.4723316
37.71662074,-122.47233166
37.71662084,-122.47233165
37.71662087,-122.4723316
37.71662085,-122.47233158
37.71662084,-122.47233158
37.7166209,-122.47233159
37.71662093,-122.47233162
37.71662097,-122.47233166
37.71662096,-122.4723317
37.71662097,-122.47233173
37.71662125,-122.47233305
37.71662266,-122.47232974
37.71662579,-122.47232796
37.71662718,-122.47232419
37.71662785,-122.47231992
37.71662953,-122.47231767
37.71242692,-122.46723696
37.71248189,-122.46732202
37.71248248,-122.46758992
37.71246985,-122.46790523
37.71249971,-122.46824872
37.7125461,-122.4686062
37.71259732,-122.46894334
37.71266832,-122.46928352
37.71274367,-122.46964718
37.71280586,-122.46994688
37.71288378,-122.47020282
37.71301388,-122.47044564
37.7132119,-122.47070793
37.71339638,-122.47095098
37.71358403,-122.47115949
37.71375281,-122.47127419
37.7139644,-122.47135873
37.7141601,-122.47141809
37.71433855,-122.47148327
37.71447149,-122.47154383
37.71453547,-122.47157637
37.714547,-122.47157901
37.71458018,-122.47158891
37.71461097,-122.47160233
37.71462029,-122.47159813
37.71461938,-122.47159413
37.71461737,-122.47159175
37.71461435,-122.47159198
37.71461498,-122.47159368
37.71461749,-122.4715966
37.71270923,-122.47041824
37.71269082,-122.47030775
37.71268329,-122.47017057
37.71266757,-122.47002504
37.71264427,-122.46985017
37.71261789,-122.46968506
37.71258512,-122.46948079
37.71255094,-122.46927637
37.71251883,-122.4690595
37.71247128,-122.46881854
37.71245353,-122.46858131
37.71241543,-122.46831234
37.71240103,-122.46806756
37.71240711,-122.46782887
37.71240997,-122.46769637
37.7123986,-122.467617
37.7124039,-122.46755057
37.71240396,-122.46748817
37.71239032,-122.46744539
37.71239089,-122.46743603
37.71238933,-122.46742788
37.71238149,-122.46742008
37.71237927,-122.46741702
37.71238121,-122.46742325
37.71238355,-122.46742494
37.71238536,-122.46742104
37.71239066,-122.46738096
37.71239271,-122.46730589
37.71238596,-122.46727406
37.71238967,-122.46725479
37.72182465,-122.47244782
37.72182448,-122.4724479
37.72182405,-122.47244752
37.7218243,-122.47244794
37.72182498,-122.4724488
37.72182484,-122.47244876
37.72182454,-122.47244859
37.72182497,-122.47244891
37.721825,-122.47244894
37.72182501,-122.47244897
37.72182501,-122.47244894
37.72182501,-122.47244895
37.721825,-122.47244903
37.72182498,-122.47244904
37.72182496,-122.47244908
37.72182493,-122.47244915
37.72182309,-122.4724482
37.72182488,-122.47244926
37.72182536,-122.4724481
37.72180297,-122.472445
37.72172504,-122.47246003
37.72155924,-122.47246867
37.72132309,-122.47247472
37.72107137,-122.47248368
37.72079796,-122.47249785
37.72051721,-122.47251267
37.72021701,-122.47252148
37.71992565,-122.47254097
37.71965185,-122.47253503
37.719404,-122.47254386
37.73008884,-122.47199226
37.72977654,-122.47201506
37.72944283,-122.47204769
37.72910871,-122.47207108
37.72875014,-122.47209443
37.72840622,-122.4721009
37.72806217,-122.47211632
37.72773665,-122.47212965
37.72740487,-122.47214986
37.72707833,-122.47216467
37.72670467,-122.47216861
37.72632371,-122.47220467
37.72593959,-122.47224014
37.72558759,-122.47228544
37.72524022,-122.4723211
37.72491907,-122.47231929
37.7246702,-122.47233389
37.72447037,-122.47237918
37.72437645,-122.47239207
37.72434655,-122.47238365
37.72433954,-122.4723768
37.72433082,-122.47236862
37.72433412,-122.47237408
37.72433588,-122.4723731
37.72433674,-122.47237632
37.72433745,-122.47237896
37.72433876,-122.47237955
37.72433853,-122.47238045
37.72433841,-122.47238061
37.72433843,-122.47238072
37.72433829,-122.47238113
37.72433831,-122.47238123
37.72433838,-122.47238115
37.72433838,-122.47238129
37.72433813,-122.47238142
37.7243381,-122.47238081
37.72433808,-122.47238108
37.7243382,-122.47238115
37.72429704,-122.47237297
